priceDate,itemName,state,mandiName,arrivals,unitArrivals,variety,minPrice,maxPrice,modalPrice,priceUnit
2006-03-22,Potato,NCT of Delhi,Azadpur,1630,Tonnes,Potato,438,813,544,Rs/Quintal
2006-03-23,Potato,NCT of Delhi,Azadpur,2136,Tonnes,Potato,438,813,544,Rs/Quintal
2006-03-24,Potato,NCT of Delhi,Azadpur,1700,Tonnes,Potato,425,875,531,Rs/Quintal
2006-03-25,Potato,NCT of Delhi,Azadpur,1183,Tonnes,Potato,431,875,538,Rs/Quintal
2006-03-27,Potato,NCT of Delhi,Azadpur,99,Tonnes,Potato,406,875,538,Rs/Quintal
2006-03-28,Potato,NCT of Delhi,Azadpur,1559,Tonnes,Potato,406,875,538,Rs/Quintal
2006-03-29,Potato,NCT of Delhi,Azadpur,1147,Tonnes,Potato,400,875,563,Rs/Quintal
2006-03-30,Potato,NCT of Delhi,Azadpur,1465,Tonnes,Potato,406,875,563,Rs/Quintal
2006-03-31,Potato,NCT of Delhi,Azadpur,1509,Tonnes,Potato,406,875,563,Rs/Quintal
2006-04-01,Potato,NCT of Delhi,Azadpur,1954,Tonnes,Potato,400,875,550,Rs/Quintal
2006-04-03,Potato,NCT of Delhi,Azadpur,438,Tonnes,Potato,400,875,550,Rs/Quintal
2006-04-04,Potato,NCT of Delhi,Azadpur,1499,Tonnes,Potato,400,875,544,Rs/Quintal
2006-04-05,Potato,NCT of Delhi,Azadpur,1291,Tonnes,Potato,400,875,413,Rs/Quintal
2006-04-06,Potato,NCT of Delhi,Azadpur,1582,Tonnes,Potato,388,875,538,Rs/Quintal
2006-04-07,Potato,NCT of Delhi,Azadpur,1439,Tonnes,Potato,275,875,538,Rs/Quintal
2006-04-08,Potato,NCT of Delhi,Azadpur,1316,Tonnes,Potato,375,850,531,Rs/Quintal
2006-04-10,Potato,NCT of Delhi,Azadpur,70,Tonnes,Potato,375,588,550,Rs/Quintal
2006-04-11,Potato,NCT of Delhi,Azadpur,1171,Tonnes,Potato,375,875,563,Rs/Quintal
2006-04-13,Potato,NCT of Delhi,Azadpur,1225,Tonnes,Potato,375,588,400,Rs/Quintal
2006-04-14,Potato,NCT of Delhi,Azadpur,1040,Tonnes,Potato,375,588,400,Rs/Quintal
2006-04-15,Potato,NCT of Delhi,Azadpur,1170,Tonnes,Potato,375,588,400,Rs/Quintal
2006-04-17,Potato,NCT of Delhi,Azadpur,37,Tonnes,Potato,375,575,550,Rs/Quintal
2006-04-18,Potato,NCT of Delhi,Azadpur,1306,Tonnes,Potato,438,638,450,Rs/Quintal
2006-04-19,Potato,NCT of Delhi,Azadpur,1095,Tonnes,Potato,438,625,456,Rs/Quintal
2006-04-20,Potato,NCT of Delhi,Azadpur,1154,Tonnes,Potato,438,638,531,Rs/Quintal
2006-04-21,Potato,NCT of Delhi,Azadpur,1235,Tonnes,Potato,425,638,500,Rs/Quintal
2006-04-22,Potato,NCT of Delhi,Azadpur,1244,Tonnes,Potato,425,638,500,Rs/Quintal
2006-04-24,Potato,NCT of Delhi,Azadpur,22,Tonnes,Potato,475,625,588,Rs/Quintal
2006-04-25,Potato,NCT of Delhi,Azadpur,1223,Tonnes,Potato,475,938,588,Rs/Quintal
2006-04-26,Potato,NCT of Delhi,Azadpur,1190,Tonnes,Potato,475,938,513,Rs/Quintal
2006-04-27,Potato,NCT of Delhi,Azadpur,1043,Tonnes,Potato,450,938,588,Rs/Quintal
2006-04-28,Potato,NCT of Delhi,Azadpur,1072,Tonnes,Potato,438,938,675,Rs/Quintal
2006-04-29,Potato,NCT of Delhi,Azadpur,817,Tonnes,Potato,438,938,588,Rs/Quintal
2006-05-01,Potato,NCT of Delhi,Azadpur,NULL,Tonnes,Potato,438,938,588,Rs/Quintal
2006-05-02,Potato,NCT of Delhi,Azadpur,1374,Tonnes,Potato,438,938,581,Rs/Quintal
2006-05-03,Potato,NCT of Delhi,Azadpur,1083,Tonnes,Potato,438,938,581,Rs/Quintal
2006-05-06,Potato,NCT of Delhi,Azadpur,1315,Tonnes,Potato,438,938,581,Rs/Quintal
2006-05-08,Potato,NCT of Delhi,Azadpur,37,Tonnes,Potato,438,938,581,Rs/Quintal
2006-05-09,Potato,NCT of Delhi,Azadpur,1099,Tonnes,Potato,438,906,581,Rs/Quintal
2006-05-10,Potato,NCT of Delhi,Azadpur,1051,Tonnes,Potato,438,906,594,Rs/Quintal
2006-05-11,Potato,NCT of Delhi,Azadpur,1217,Tonnes,Potato,438,906,594,Rs/Quintal
2006-05-12,Potato,NCT of Delhi,Azadpur,999,Tonnes,Potato,438,906,594,Rs/Quintal
2006-05-13,Potato,NCT of Delhi,Azadpur,906,Tonnes,Potato,438,625,525,Rs/Quintal
2006-05-15,Potato,NCT of Delhi,Azadpur,6,Tonnes,Potato,438,750,600,Rs/Quintal
2006-05-16,Potato,NCT of Delhi,Azadpur,372,Tonnes,Potato,625,1225,850,Rs/Quintal
2006-05-17,Potato,NCT of Delhi,Azadpur,1124,Tonnes,Potato,438,725,575,Rs/Quintal
2006-05-18,Potato,NCT of Delhi,Azadpur,1355,Tonnes,Potato,438,725,575,Rs/Quintal
2006-05-19,Potato,NCT of Delhi,Azadpur,1177,Tonnes,Potato,438,725,575,Rs/Quintal
2006-05-20,Potato,NCT of Delhi,Azadpur,665,Tonnes,Potato,438,725,625,Rs/Quintal
2006-05-22,Potato,NCT of Delhi,Azadpur,25,Tonnes,Potato,500,725,625,Rs/Quintal
2006-05-23,Potato,NCT of Delhi,Azadpur,1199,Tonnes,Potato,500,725,531,Rs/Quintal
2006-05-24,Potato,NCT of Delhi,Azadpur,1342,Tonnes,Potato,500,725,625,Rs/Quintal
2006-05-27,Potato,NCT of Delhi,Azadpur,1364,Tonnes,Potato,531,850,600,Rs/Quintal
2006-05-29,Potato,NCT of Delhi,Azadpur,44,Tonnes,Potato,531,850,600,Rs/Quintal
2006-05-30,Potato,NCT of Delhi,Azadpur,1444,Tonnes,Potato,531,988,550,Rs/Quintal
2006-05-31,Potato,NCT of Delhi,Azadpur,0.4,Tonnes,Other,350,350,350,Rs/Quintal
2006-06-01,Potato,NCT of Delhi,Azadpur,0.3,Tonnes,Other,350,350,350,Rs/Quintal
2006-06-02,Potato,NCT of Delhi,Azadpur,936,Tonnes,Potato,531,950,550,Rs/Quintal
2006-06-03,Potato,NCT of Delhi,Azadpur,0.8,Tonnes,Other,400,400,400,Rs/Quintal
2006-06-05,Potato,NCT of Delhi,Azadpur,38,Tonnes,Potato,563,1000,606,Rs/Quintal
2006-06-06,Potato,NCT of Delhi,Azadpur,1419,Tonnes,Potato,563,1000,775,Rs/Quintal
2006-06-07,Potato,NCT of Delhi,Azadpur,1312,Tonnes,Potato,563,1000,894,Rs/Quintal
2006-06-08,Potato,NCT of Delhi,Azadpur,0.2,Tonnes,Other,400,400,400,Rs/Quintal
2006-06-09,Potato,NCT of Delhi,Azadpur,1176,Tonnes,Potato,438,1063,813,Rs/Quintal
2006-06-10,Potato,NCT of Delhi,Azadpur,0.2,Tonnes,Other,400,400,400,Rs/Quintal
2006-06-12,Potato,NCT of Delhi,Azadpur,41,Tonnes,Potato,438,1031,844,Rs/Quintal
2006-06-13,Potato,NCT of Delhi,Azadpur,1977,Tonnes,Potato,438,1025,800,Rs/Quintal
2006-06-14,Potato,NCT of Delhi,Azadpur,0.9,Tonnes,Other,400,400,400,Rs/Quintal
2006-06-15,Potato,NCT of Delhi,Azadpur,0.1,Tonnes,Other,350,350,350,Rs/Quintal
2006-06-16,Potato,NCT of Delhi,Azadpur,0.6,Tonnes,Other,350,350,350,Rs/Quintal
2006-06-17,Potato,NCT of Delhi,Azadpur,1262,Tonnes,Potato,375,963,600,Rs/Quintal
2006-06-18,Potato,NCT of Delhi,Azadpur,1.2,Tonnes,Other,450,450,450,Rs/Quintal
2006-06-19,Potato,NCT of Delhi,Azadpur,56,Tonnes,Potato,375,1038,781,Rs/Quintal
2006-06-20,Potato,NCT of Delhi,Azadpur,0.7,Tonnes,Other,400,400,400,Rs/Quintal
2006-06-21,Potato,NCT of Delhi,Azadpur,0.4,Tonnes,Other,350,350,350,Rs/Quintal
2006-06-22,Potato,NCT of Delhi,Azadpur,0.8,Tonnes,Other,400,400,400,Rs/Quintal
2006-06-23,Potato,NCT of Delhi,Azadpur,1.7,Tonnes,Other,400,400,400,Rs/Quintal
2006-06-24,Potato,NCT of Delhi,Azadpur,0.2,Tonnes,Other,400,400,400,Rs/Quintal
2006-06-26,Potato,NCT of Delhi,Azadpur,0.5,Tonnes,Other,400,400,400,Rs/Quintal
2006-06-27,Potato,NCT of Delhi,Azadpur,0.2,Tonnes,Other,400,400,400,Rs/Quintal
2006-06-28,Potato,NCT of Delhi,Azadpur,0.2,Tonnes,Other,400,400,400,Rs/Quintal
2006-06-29,Potato,NCT of Delhi,Azadpur,1233,Tonnes,Potato,375,1000,688,Rs/Quintal
2006-06-30,Potato,NCT of Delhi,Azadpur,979,Tonnes,Potato,375,1000,688,Rs/Quintal
2006-07-01,Potato,NCT of Delhi,Azadpur,1409,Tonnes,Potato,375,1000,675,Rs/Quintal
2006-07-02,Potato,NCT of Delhi,Azadpur,0.2,Tonnes,Other,450,450,450,Rs/Quintal
2006-07-03,Potato,NCT of Delhi,Azadpur,0.6,Tonnes,Other,500,500,500,Rs/Quintal
2006-07-04,Potato,NCT of Delhi,Azadpur,0.7,Tonnes,Other,300,300,300,Rs/Quintal
2006-07-05,Potato,NCT of Delhi,Azadpur,1291,Tonnes,Potato,400,1125,750,Rs/Quintal
2006-07-07,Potato,NCT of Delhi,Azadpur,0.2,Tonnes,Other,500,500,500,Rs/Quintal
2006-07-08,Potato,NCT of Delhi,Azadpur,0.3,Tonnes,Other,500,500,500,Rs/Quintal
2006-07-10,Potato,NCT of Delhi,Azadpur,110,Tonnes,Potato,400,1063,750,Rs/Quintal
2006-07-11,Potato,NCT of Delhi,Azadpur,1.1,Tonnes,Other,500,500,500,Rs/Quintal
2006-07-12,Potato,NCT of Delhi,Azadpur,0.2,Tonnes,Other,500,500,500,Rs/Quintal
2006-07-13,Potato,NCT of Delhi,Azadpur,0.2,Tonnes,Other,500,500,500,Rs/Quintal
2006-07-14,Potato,NCT of Delhi,Azadpur,0.7,Tonnes,Other,500,500,500,Rs/Quintal
2006-07-15,Potato,NCT of Delhi,Azadpur,0.5,Tonnes,Other,500,500,500,Rs/Quintal
2006-07-16,Potato,NCT of Delhi,Azadpur,0.2,Tonnes,Other,500,500,500,Rs/Quintal
2006-07-17,Potato,NCT of Delhi,Azadpur,176,Tonnes,Potato,350,1125,750,Rs/Quintal
2006-07-18,Potato,NCT of Delhi,Azadpur,0.8,Tonnes,Other,500,500,500,Rs/Quintal
2006-07-19,Potato,NCT of Delhi,Azadpur,0.3,Tonnes,Other,500,500,500,Rs/Quintal
2006-07-21,Potato,NCT of Delhi,Azadpur,0.5,Tonnes,Other,500,500,500,Rs/Quintal
2006-07-22,Potato,NCT of Delhi,Azadpur,0.6,Tonnes,Other,500,500,500,Rs/Quintal
2006-07-23,Potato,NCT of Delhi,Azadpur,0.8,Tonnes,Other,500,500,500,Rs/Quintal
2006-07-24,Potato,NCT of Delhi,Azadpur,172,Tonnes,Potato,250,1125,700,Rs/Quintal
2006-07-25,Potato,NCT of Delhi,Azadpur,0.5,Tonnes,Other,500,500,500,Rs/Quintal
2006-07-26,Potato,NCT of Delhi,Azadpur,0.4,Tonnes,Other,500,500,500,Rs/Quintal
2006-07-27,Potato,NCT of Delhi,Azadpur,0.2,Tonnes,Other,500,500,500,Rs/Quintal
2006-07-28,Potato,NCT of Delhi,Azadpur,0.6,Tonnes,Other,500,500,500,Rs/Quintal
2006-07-29,Potato,NCT of Delhi,Azadpur,1.2,Tonnes,Other,500,500,500,Rs/Quintal
2006-07-31,Potato,NCT of Delhi,Azadpur,0.4,Tonnes,Other,500,500,500,Rs/Quintal
2006-08-02,Potato,NCT of Delhi,Azadpur,9,Tonnes,Other,500,600,NULL,Rs/Quintal
2006-08-03,Potato,NCT of Delhi,Azadpur,2.3,Tonnes,Other,500,650,NULL,Rs/Quintal
2006-08-04,Potato,NCT of Delhi,Azadpur,1493,Tonnes,Other,500,600,NULL,Rs/Quintal
2006-08-05,Potato,NCT of Delhi,Azadpur,0.9,Tonnes,Other,500,500,500,Rs/Quintal
2006-08-06,Potato,NCT of Delhi,Azadpur,0.5,Tonnes,Other,600,600,600,Rs/Quintal
2006-08-07,Potato,NCT of Delhi,Azadpur,283,Tonnes,Other,500,600,NULL,Rs/Quintal
2006-08-08,Potato,NCT of Delhi,Azadpur,0.4,Tonnes,Other,500,500,500,Rs/Quintal
2006-08-09,Potato,NCT of Delhi,Azadpur,0.2,Tonnes,Other,500,500,500,Rs/Quintal
2006-08-10,Potato,NCT of Delhi,Azadpur,1156,Tonnes,Other,500,550,NULL,Rs/Quintal
2006-08-11,Potato,NCT of Delhi,Azadpur,0.2,Tonnes,Other,500,500,500,Rs/Quintal
2006-08-12,Potato,NCT of Delhi,Azadpur,0.6,Tonnes,Other,500,500,500,Rs/Quintal
2006-08-13,Potato,NCT of Delhi,Azadpur,0.2,Tonnes,Other,500,500,500,Rs/Quintal
2006-08-14,Potato,NCT of Delhi,Azadpur,0.1,Tonnes,Other,500,500,500,Rs/Quintal
2006-08-16,Potato,NCT of Delhi,Azadpur,0.2,Tonnes,Other,500,500,500,Rs/Quintal
2006-08-17,Potato,NCT of Delhi,Azadpur,1429,Tonnes,Other,500,500,500,Rs/Quintal
2006-08-18,Potato,NCT of Delhi,Azadpur,1447,Tonnes,Other,500,500,500,Rs/Quintal
2006-08-20,Potato,NCT of Delhi,Azadpur,0.5,Tonnes,Other,500,500,500,Rs/Quintal
2006-08-21,Potato,NCT of Delhi,Azadpur,0.7,Tonnes,Other,500,500,500,Rs/Quintal
2006-08-22,Potato,NCT of Delhi,Azadpur,0.4,Tonnes,Other,500,500,500,Rs/Quintal
2006-08-23,Potato,NCT of Delhi,Azadpur,0.2,Tonnes,Other,500,500,500,Rs/Quintal
2006-08-24,Potato,NCT of Delhi,Azadpur,0.2,Tonnes,Other,500,500,500,Rs/Quintal
2006-08-25,Potato,NCT of Delhi,Azadpur,1042,Tonnes,Potato,325,938,625,Rs/Quintal
2006-08-26,Potato,NCT of Delhi,Azadpur,1,Tonnes,Other,500,500,500,Rs/Quintal
2006-08-28,Potato,NCT of Delhi,Azadpur,0.4,Tonnes,Other,500,500,500,Rs/Quintal
2006-08-29,Potato,NCT of Delhi,Azadpur,0.4,Tonnes,Other,500,500,500,Rs/Quintal
2006-08-31,Potato,NCT of Delhi,Azadpur,0.8,Tonnes,Other,500,500,500,Rs/Quintal
2006-09-02,Potato,NCT of Delhi,Azadpur,0.6,Tonnes,Other,500,500,500,Rs/Quintal
2006-09-04,Potato,NCT of Delhi,Azadpur,0.3,Tonnes,Other,500,500,500,Rs/Quintal
2006-09-05,Potato,NCT of Delhi,Azadpur,0.7,Tonnes,Other,400,400,400,Rs/Quintal
2006-09-06,Potato,NCT of Delhi,Azadpur,0.8,Tonnes,Other,500,500,500,Rs/Quintal
2006-09-07,Potato,NCT of Delhi,Azadpur,0.8,Tonnes,Other,500,500,500,Rs/Quintal
2006-09-09,Potato,NCT of Delhi,Azadpur,4.9,Tonnes,Other,500,600,NULL,Rs/Quintal
2006-09-11,Potato,NCT of Delhi,Azadpur,299,Tonnes,Other,500,600,NULL,Rs/Quintal
2006-09-12,Potato,NCT of Delhi,Azadpur,1657,Tonnes,Potato,563,1125,850,Rs/Quintal
2006-09-13,Potato,NCT of Delhi,Azadpur,1424,Tonnes,Potato,563,1125,875,Rs/Quintal
2006-09-14,Potato,NCT of Delhi,Azadpur,1536,Tonnes,Potato,563,1088,850,Rs/Quintal
2006-09-15,Potato,NCT of Delhi,Azadpur,1441,Tonnes,Potato,525,1063,825,Rs/Quintal
2006-09-18,Potato,NCT of Delhi,Azadpur,432,Tonnes,Potato,500,1063,800,Rs/Quintal
2006-09-21,Potato,NCT of Delhi,Azadpur,1385,Tonnes,Potato,500,1125,825,Rs/Quintal
2006-09-22,Potato,NCT of Delhi,Azadpur,1377,Tonnes,Potato,500,1125,825,Rs/Quintal
2006-09-23,Potato,NCT of Delhi,Azadpur,1715,Tonnes,Potato,500,1125,850,Rs/Quintal
2006-09-25,Potato,NCT of Delhi,Azadpur,516,Tonnes,Potato,563,1250,925,Rs/Quintal
2006-09-28,Potato,NCT of Delhi,Azadpur,43.6,Tonnes,Other,560,590,580,Rs/Quintal
2006-09-29,Potato,NCT of Delhi,Azadpur,36.5,Tonnes,Other,590,610,600,Rs/Quintal
2006-09-30,Potato,NCT of Delhi,Azadpur,38.5,Tonnes,Other,600,620,605,Rs/Quintal
2006-10-07,Potato,NCT of Delhi,Azadpur,28,Tonnes,Other,630,670,650,Rs/Quintal
2006-10-12,Potato,NCT of Delhi,Azadpur,1023,Tonnes,Potato,563,1188,900,Rs/Quintal
2006-10-13,Potato,NCT of Delhi,Azadpur,1005,Tonnes,Potato,563,1188,900,Rs/Quintal
2006-10-16,Potato,NCT of Delhi,Azadpur,372,Tonnes,Potato,625,1225,850,Rs/Quintal
2006-10-17,Potato,NCT of Delhi,Azadpur,1761,Tonnes,Potato,625,1213,900,Rs/Quintal
2006-10-18,Potato,NCT of Delhi,Azadpur,1367,Tonnes,Potato,625,1200,900,Rs/Quintal
2006-10-20,Potato,NCT of Delhi,Azadpur,1586,Tonnes,Potato,688,1188,900,Rs/Quintal
2006-10-21,Potato,NCT of Delhi,Azadpur,1225,Tonnes,Potato,688,1188,950,Rs/Quintal
2006-10-24,Potato,NCT of Delhi,Azadpur,508,Tonnes,Potato,750,1375,1050,Rs/Quintal
2006-10-25,Potato,NCT of Delhi,Azadpur,869,Tonnes,Potato,750,1375,1050,Rs/Quintal
2006-10-26,Potato,NCT of Delhi,Azadpur,1178,Tonnes,Potato,875,1500,1150,Rs/Quintal
2006-11-02,Potato,NCT of Delhi,Azadpur,1286,Tonnes,Potato,875,1500,1200,Rs/Quintal
2006-11-03,Potato,NCT of Delhi,Azadpur,1179,Tonnes,Potato,875,1375,1000,Rs/Quintal
2006-11-06,Potato,NCT of Delhi,Azadpur,310,Tonnes,Potato,625,1150,850,Rs/Quintal
2006-11-07,Potato,NCT of Delhi,Azadpur,1323.9,Tonnes,Potato,280,1500,682,Rs/Quintal
2006-11-08,Potato,NCT of Delhi,Azadpur,1532,Tonnes,Potato,625,1188,900,Rs/Quintal
2006-11-09,Potato,NCT of Delhi,Azadpur,0.3,Tonnes,Other,500,500,500,Rs/Quintal
2006-11-13,Potato,NCT of Delhi,Azadpur,429,Tonnes,Potato,563,1125,900,Rs/Quintal
2006-11-14,Potato,NCT of Delhi,Azadpur,2662,Tonnes,Potato,563,1125,875,Rs/Quintal
2006-11-15,Potato,NCT of Delhi,Azadpur,2035,Tonnes,Potato,500,1188,850,Rs/Quintal
2006-11-18,Potato,NCT of Delhi,Azadpur,2170,Tonnes,Potato,450,1200,850,Rs/Quintal
2006-11-20,Potato,NCT of Delhi,Azadpur,422,Tonnes,Potato,438,1200,825,Rs/Quintal
2006-12-13,Potato,NCT of Delhi,Azadpur,1005,Tonnes,Potato,563,1188,900,Rs/Quintal
2006-12-17,Potato,NCT of Delhi,Azadpur,37.5,Tonnes,Other,400,600,500,Rs/Quintal
2006-12-19,Potato,NCT of Delhi,Azadpur,10,Tonnes,Other,400,600,500,Rs/Quintal
2006-12-20,Potato,NCT of Delhi,Azadpur,10.5,Tonnes,Other,400,600,500,Rs/Quintal
2006-12-21,Potato,NCT of Delhi,Azadpur,66.2,Tonnes,Other,500,600,550,Rs/Quintal
2007-01-01,Potato,NCT of Delhi,Azadpur,198,Tonnes,Potato,281,700,500,Rs/Quintal
2007-01-01,Potato,NCT of Delhi,Azadpur,198,Tonnes,Potato,281,700,500,Rs/Quintal
2007-01-02,Potato,NCT of Delhi,Azadpur,875,Tonnes,Potato,275,700,338,Rs/Quintal
2007-01-02,Potato,NCT of Delhi,Azadpur,875,Tonnes,Potato,275,700,338,Rs/Quintal
2007-01-03,Potato,NCT of Delhi,Azadpur,1675,Tonnes,Potato,275,675,338,Rs/Quintal
2007-01-03,Potato,NCT of Delhi,Azadpur,1675,Tonnes,Potato,275,675,338,Rs/Quintal
2007-01-04,Potato,NCT of Delhi,Azadpur,1207,Tonnes,Potato,275,675,338,Rs/Quintal
2007-01-04,Potato,NCT of Delhi,Azadpur,1207,Tonnes,Potato,275,675,338,Rs/Quintal
2007-01-05,Potato,NCT of Delhi,Azadpur,1176,Tonnes,Potato,275,675,338,Rs/Quintal
2007-01-05,Potato,NCT of Delhi,Azadpur,1176,Tonnes,Potato,275,675,338,Rs/Quintal
2007-01-09,Potato,NCT of Delhi,Azadpur,1817,Tonnes,Potato,250,675,450,Rs/Quintal
2007-01-09,Potato,NCT of Delhi,Azadpur,1817,Tonnes,Potato,250,675,450,Rs/Quintal
2007-01-10,Potato,NCT of Delhi,Azadpur,1458,Tonnes,Potato,225,675,300,Rs/Quintal
2007-01-10,Potato,NCT of Delhi,Azadpur,1458,Tonnes,Potato,225,675,300,Rs/Quintal
2007-01-20,Potato,NCT of Delhi,Azadpur,1229,Tonnes,Potato,281,625,388,Rs/Quintal
2007-01-20,Potato,NCT of Delhi,Azadpur,1229,Tonnes,Potato,281,625,388,Rs/Quintal
2007-01-22,Potato,NCT of Delhi,Azadpur,241,Tonnes,Potato,281,625,338,Rs/Quintal
2007-01-22,Potato,NCT of Delhi,Azadpur,241,Tonnes,Potato,281,625,338,Rs/Quintal
2007-01-23,Potato,NCT of Delhi,Azadpur,1545,Tonnes,Potato,281,625,344,Rs/Quintal
2007-01-23,Potato,NCT of Delhi,Azadpur,1545,Tonnes,Potato,281,625,344,Rs/Quintal
2007-01-24,Potato,NCT of Delhi,Azadpur,1150,Tonnes,Potato,281,363,338,Rs/Quintal
2007-01-24,Potato,NCT of Delhi,Azadpur,1150,Tonnes,Potato,281,363,338,Rs/Quintal
2007-01-25,Potato,NCT of Delhi,Azadpur,1648,Tonnes,Potato,281,363,338,Rs/Quintal
2007-01-25,Potato,NCT of Delhi,Azadpur,1648,Tonnes,Potato,281,363,338,Rs/Quintal
2007-01-27,Potato,NCT of Delhi,Azadpur,129,Tonnes,Potato,281,363,344,Rs/Quintal
2007-01-27,Potato,NCT of Delhi,Azadpur,129,Tonnes,Potato,281,363,344,Rs/Quintal
2007-02-01,Potato,NCT of Delhi,Azadpur,1094,Tonnes,Potato,300,400,363,Rs/Quintal
2007-02-01,Potato,NCT of Delhi,Azadpur,1094,Tonnes,Potato,300,400,363,Rs/Quintal
2007-02-02,Potato,NCT of Delhi,Azadpur,1004,Tonnes,Potato,300,400,363,Rs/Quintal
2007-02-02,Potato,NCT of Delhi,Azadpur,1004,Tonnes,Potato,300,400,363,Rs/Quintal
2007-02-05,Potato,NCT of Delhi,Azadpur,1425,Tonnes,Potato,300,388,350,Rs/Quintal
2007-02-05,Potato,NCT of Delhi,Azadpur,1425,Tonnes,Potato,300,388,350,Rs/Quintal
2007-02-06,Potato,NCT of Delhi,Azadpur,1458,Tonnes,Potato,300,388,350,Rs/Quintal
2007-02-06,Potato,NCT of Delhi,Azadpur,1458,Tonnes,Potato,300,388,350,Rs/Quintal
2007-02-07,Potato,NCT of Delhi,Azadpur,1150,Tonnes,Potato,300,388,350,Rs/Quintal
2007-02-07,Potato,NCT of Delhi,Azadpur,1150,Tonnes,Potato,300,388,350,Rs/Quintal
2007-02-08,Potato,NCT of Delhi,Azadpur,1466,Tonnes,Potato,300,388,350,Rs/Quintal
2007-02-08,Potato,NCT of Delhi,Azadpur,1466,Tonnes,Potato,300,388,350,Rs/Quintal
2007-02-09,Potato,NCT of Delhi,Azadpur,1081,Tonnes,Potato,325,400,375,Rs/Quintal
2007-02-09,Potato,NCT of Delhi,Azadpur,1081,Tonnes,Potato,325,400,375,Rs/Quintal
2007-02-14,Potato,NCT of Delhi,Azadpur,1811,Tonnes,Potato,438,513,488,Rs/Quintal
2007-02-14,Potato,NCT of Delhi,Azadpur,1811,Tonnes,Potato,438,513,488,Rs/Quintal
2007-02-15,Potato,NCT of Delhi,Azadpur,939,Tonnes,Potato,438,500,475,Rs/Quintal
2007-02-15,Potato,NCT of Delhi,Azadpur,939,Tonnes,Potato,438,500,475,Rs/Quintal
2007-02-16,Potato,NCT of Delhi,Azadpur,1753,Tonnes,Potato,375,463,425,Rs/Quintal
2007-02-16,Potato,NCT of Delhi,Azadpur,1753,Tonnes,Potato,375,463,425,Rs/Quintal
2007-02-17,Potato,NCT of Delhi,Azadpur,2364,Tonnes,Potato,313,438,388,Rs/Quintal
2007-02-17,Potato,NCT of Delhi,Azadpur,2364,Tonnes,Potato,313,438,388,Rs/Quintal
2007-02-19,Potato,NCT of Delhi,Azadpur,63,Tonnes,Potato,300,400,375,Rs/Quintal
2007-02-19,Potato,NCT of Delhi,Azadpur,63,Tonnes,Potato,300,400,375,Rs/Quintal
2007-02-20,Potato,NCT of Delhi,Azadpur,1516,Tonnes,Potato,313,438,388,Rs/Quintal
2007-02-20,Potato,NCT of Delhi,Azadpur,1516,Tonnes,Potato,313,438,388,Rs/Quintal
2007-02-22,Potato,NCT of Delhi,Azadpur,1101,Tonnes,Potato,338,425,388,Rs/Quintal
2007-02-22,Potato,NCT of Delhi,Azadpur,1101,Tonnes,Potato,338,425,388,Rs/Quintal
2007-02-23,Potato,NCT of Delhi,Azadpur,1250,Tonnes,Potato,344,450,406,Rs/Quintal
2007-02-23,Potato,NCT of Delhi,Azadpur,1250,Tonnes,Potato,344,450,406,Rs/Quintal
2007-02-24,Potato,NCT of Delhi,Azadpur,1276,Tonnes,Potato,338,450,406,Rs/Quintal
2007-02-24,Potato,NCT of Delhi,Azadpur,1276,Tonnes,Potato,338,450,406,Rs/Quintal
2007-02-26,Potato,NCT of Delhi,Azadpur,105,Tonnes,Potato,375,475,425,Rs/Quintal
2007-02-26,Potato,NCT of Delhi,Azadpur,105,Tonnes,Potato,375,475,425,Rs/Quintal
2007-02-27,Potato,NCT of Delhi,Azadpur,1487,Tonnes,Potato,350,475,438,Rs/Quintal
2007-02-27,Potato,NCT of Delhi,Azadpur,1487,Tonnes,Potato,350,475,438,Rs/Quintal
2007-02-28,Potato,NCT of Delhi,Azadpur,1556,Tonnes,Potato,350,475,438,Rs/Quintal
2007-02-28,Potato,NCT of Delhi,Azadpur,1556,Tonnes,Potato,350,475,438,Rs/Quintal
2007-03-01,Potato,NCT of Delhi,Azadpur,1414,Tonnes,Potato,400,500,450,Rs/Quintal
2007-03-01,Potato,NCT of Delhi,Azadpur,1414,Tonnes,Potato,400,500,450,Rs/Quintal
2007-03-02,Potato,NCT of Delhi,Azadpur,1085,Tonnes,Potato,400,500,463,Rs/Quintal
2007-03-02,Potato,NCT of Delhi,Azadpur,1085,Tonnes,Potato,400,500,463,Rs/Quintal
2007-03-09,Potato,NCT of Delhi,Azadpur,1188,Tonnes,Potato,188,800,575,Rs/Quintal
2007-03-09,Potato,NCT of Delhi,Azadpur,1188,Tonnes,Potato,188,800,575,Rs/Quintal
2007-03-10,Potato,NCT of Delhi,Azadpur,2080,Tonnes,Potato,213,800,625,Rs/Quintal
2007-03-10,Potato,NCT of Delhi,Azadpur,2080,Tonnes,Potato,213,800,625,Rs/Quintal
2007-03-12,Potato,NCT of Delhi,Azadpur,19,Tonnes,Potato,219,800,525,Rs/Quintal
2007-03-12,Potato,NCT of Delhi,Azadpur,19,Tonnes,Potato,219,800,525,Rs/Quintal
2007-03-13,Potato,NCT of Delhi,Azadpur,2080,Tonnes,Potato,219,825,500,Rs/Quintal
2007-03-13,Potato,NCT of Delhi,Azadpur,2080,Tonnes,Potato,219,825,500,Rs/Quintal
